1	1.92985E-05	0.999981	0.999957		0.307890223	0.692109777
2	1.80786E-06	0.999998	0.999996		0.205284553	0.794715447
3	4.08215E-05	0.999959	0.999909		0.509955752	0.490044248
4	1.81142E-06	0.999998	0.999996		0.342274052	0.657725948
5	7.88796E-06	0.999992	0.999982		0.198750252	0.801249748
6	2.36114E-05	0.999976	0.999948		0.17383821	0.82616179
7	0.0015293	0.998471	0.996602		0.210526316	0.789473684
8	2.28557E-05	0.999977	0.999949		0.196078431	0.803921569
9	4.93984E-06	0.999995	0.999989		0.488721805	0.511278195
10	3.88539E-05	0.999961	0.999914		0	1
11	1.80623E-06	0.999998	0.999996		0.187008905	0.812991095
12	0.000748579	0.999251	0.998337		0.558365759	0.441634241
13	2.62618E-05	0.999974	0.999942		0.749328559	0.250671441
14	2.39535E-06	0.999998	0.999995		0.455606759	0.544393241
15	1.24244E-05	0.999988	0.999972		0.543115635	0.456884365
16	0.000477911	0.999522	0.998938		0.563268017	0.436731983
17	0.0001015	0.999899	0.999775		0.75	0.25
18	3.51752E-05	0.999965	0.999922		0.447821682	0.552178318
19	0.000865469	0.999135	0.998077		0.21837228	0.78162772
20	0.00170515	0.998295	0.996211		0	1
21	0.00209792	0.997902	0.995338		0.60199005	0.39800995
22	3.39775E-06	0.999997	0.999992		0.455351488	0.544648512
23	0.000377574	0.999622	0.999161		0.565217391	0.434782609
24	1.78808E-06	0.999998	0.999996		0.355111111	0.644888889
25	1.84224E-06	0.999998	0.999996		0.394136808	0.605863192
26	0.488053	0.511947	0.761052		0.879037801	0.120962199
27	1.76059E-06	0.999998	0.999996		0.734573119	0.265426881
28	0.00161523	0.998385	0.996411		0	1
29	1.78089E-06	0.999998	0.999996		0.168067227	0.831932773
30	1.77503E-06	0.999998	0.999996		0.252830189	0.747169811
31	1.54112E-05	0.999985	0.999966		0.251223491	0.748776509
32	4.10748E-05	0.999959	0.999909		0.240188846	0.759811154
33	1.29998E-05	0.999987	0.999971		0.290064795	0.709935205
34	1.86988E-06	0.999998	0.999996		0.177067083	0.822932917
35	0.000259944	0.99974	0.999422		0	1
36	2.78798E-05	0.999972	0.999938		0	1
37	0.0023365	0.997664	0.994808		0.568364611	0.431635389
38	3.52596E-06	0.999996	0.999992		0.500404989	0.499595011
